	Unnamed: 0	Unnamed: 0.1	Year	Player	Pos	Age	Tm	G	MP	PER	TS%	3PAr	FTr	ORB%	DRB%	TRB%	AST%	STL%	BLK%	TOV%	USG%	OWS	DWS	WS	WS/48	OBPM	DBPM	BPM	VORP	FG	FGA	FG%	3P	3PA	3P%	2P	2PA	2P%	eFG%	FT	FTA	FT%	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PTS	height	weight	cluster_ID
10436	13764	21931	2013	Bernard James	C	27	DAL	46	457.0	1.1579868709	0.541	0.019	0.398	12.9	18.9	16.0	1.9	1.3	6.5	12.9	13.9	0.0393873085339	0.0551422319475	0.0945295404814	0.125	-0.22056892779	0.126039387309	-0.0945295404814	0.00787746170678	4.1750547046	8.11378555799	0.515	0.0	0.157549234136	0.0	4.1750547046	7.95623632385	0.525	0.515	1.9693654267	3.22975929978	0.61	4.09628008753	6.22319474836	10.3194748359	0.472647702407	0.945295404814	2.99343544858	1.41794310722	5.04157549234	10.3194748359	208.0	108.0	3
11952	15296	24537	2017	Jakob Poeltl	C	21	TOR	54	626.0	0.701597444089	0.589	0.0	0.496	14.1	15.7	14.9	2.7	1.4	2.8	17.2	12.1	0.0517571884984	0.0402555910543	0.0920127795527	0.125	-0.0690095846645	0.0287539936102	-0.0402555910543	0.0115015974441	3.85303514377	6.61341853035	0.583	0.0	0.0	0.0	3.85303514377	6.61341853035	0.583	0.583	1.78274760383	3.27795527157	0.544	4.48562300319	5.00319488818	9.48881789137	0.690095846645	0.977635782748	1.15015974441	1.66773162939	6.49840255591	9.48881789137	213.0	112.0	3
9466	12775	20230	2010	DeAndre Jordan	C	21	LAC	70	1137.0	0.402110817942	0.571	0.008	0.538	12.4	23.6	17.9	2.9	0.7	4.0	20.3	14.7	0.00633245382586	0.0379947229551	0.0474934036939	0.061	-0.123482849604	0.00949868073879	-0.117150395778	-0.0158311345646	4.55936675462	7.53562005277	0.605	0.0	0.0633245382586	0.0	4.55936675462	7.47229551451	0.61	0.605	1.51978891821	4.05277044855	0.375	3.86279683377	7.28232189974	11.1451187335	0.664907651715	0.506596306069	1.96306068602	2.3746701847	4.81266490765	10.6385224274	211.0	120.0	3
11713	15056	24147	2017	Bismack Biyombo	C	24	ORL	81	1793.0	0.244952593419	0.546	0.0	0.69	9.3	25.6	17.2	6.0	0.7	4.1	17.7	13.2	0.0160624651422	0.0421639709983	0.0582264361405	0.077	-0.0843279419967	0.0401561628555	-0.0441717791411	-0.00200780814278	3.59397657557	6.80646960402	0.528	0.0	0.0	0.0	3.59397657557	6.80646960402	0.528	0.528	2.50976017847	4.6982710541	0.534	3.15225878416	8.23201338539	11.3842721695	1.48577802566	0.501952035694	1.82710540993	1.90741773564	4.05577244841	9.69771332962	206.0	115.0	3
11103	14440	23112	2015	Tyler Hansbrough	PF	29	TOR	74	1058.0	0.452551984877	0.597	0.042	0.842	11.6	17.3	14.4	2.8	1.5	1.1	8.1	10.5	0.0884688090737	0.0306238185255	0.115689981096	0.156	0.00340264650284	-0.0170132325142	-0.0170132325142	0.0136105860113	2.92627599244	5.61436672968	0.521	0.0340264650284	0.238185255198	0.143	2.89224952741	5.37618147448	0.538	0.524	3.30056710775	4.72967863894	0.698	3.60680529301	5.41020793951	9.01701323251	0.714555765595	1.02079395085	0.510396975425	0.680529300567	4.797731569	9.18714555766	206.0	113.0	3
10610	13942	22243	2013	Brandan Wright	C	25	DAL	64	1149.0	0.657963446475	0.606	0.007	0.238	8.4	16.7	12.6	5.6	1.2	5.2	7.1	19.0	0.08772845953	0.0407310704961	0.128459530026	0.172	0.0156657963446	0.0344647519582	0.0501305483029	0.0313315926893	7.55091383812	12.6579634465	0.597	0.0	0.0939947780679	0.0	7.55091383812	12.5639686684	0.601	0.597	1.84856396867	3.00783289817	0.615	2.66318537859	5.48302872063	8.14621409922	1.19060052219	0.814621409922	2.38120104439	1.06527415144	2.44386422977	16.9503916449	211.0	102.0	3
11950	15294	24532	2017	Mason Plumlee	C	26	POR	54	1516.0	0.448812664908	0.552	0.011	0.507	8.7	23.0	15.8	21.4	1.6	3.3	14.1	18.3	0.0664907651715	0.0427440633245	0.109234828496	0.146	0.00712401055409	0.0664907651715	0.0736147757256	0.0451187335092	5.58047493404	10.4960422164	0.532	0.0	0.118733509235	0.0	5.58047493404	10.3773087071	0.538	0.532	3.01583113456	5.31926121372	0.567	2.84960422164	7.4327176781	10.2823218997	5.08179419525	1.18733509235	1.49604221636	2.11345646438	3.5382585752	14.1767810026	211.0	111.0	3
10445	13774	21945	2013	Amir Johnson	PF	25	TOR	81	2325.0	0.267870967742	0.591	0.021	0.309	11.4	20.0	15.6	8.7	1.8	3.8	14.5	16.1	0.0681290322581	0.0449032258065	0.113032258065	0.151	0.0108387096774	0.0433548387097	0.0541935483871	0.0495483870968	5.20258064516	9.38322580645	0.554	0.0774193548387	0.201290322581	0.385	5.12516129032	9.18193548387	0.558	0.559	2.10580645161	2.89548387097	0.727	3.51483870968	5.94580645161	9.46064516129	1.88903225806	1.25419354839	1.70322580645	1.81161290323	4.66064516129	12.5883870968	206.0	108.0	3
11091	14428	23089	2015	Marcin Gortat	C	30	WAS	82	2453.0	0.267101508357	0.587	0.004	0.226	8.5	24.1	16.5	6.5	1.0	3.6	10.5	17.6	0.0645739910314	0.0616388096209	0.126212800652	0.168	-0.00587036282104	0.033754586221	0.0264166326947	0.0352221769262	6.44272319609	11.3738279658	0.566	0.0	0.0440277211578	0.0	6.44272319609	11.3298002446	0.569	0.566	1.80513656747	2.5682837342	0.703	2.64166326947	7.88096208724	10.5226253567	1.4235629841	0.719119445577	1.61434977578	1.46759070526	2.80309824704	14.6905829596	211.0	108.0	3
9461	12770	20222	2010	Amir Johnson	PF	22	TOR	82	1453.0	0.413764624914	0.639	0.012	0.446	12.9	19.1	16.1	5.0	1.6	3.5	13.6	14.5	0.0842395044735	0.0272539573297	0.111493461803	0.15	0.0346868547832	0.0198210598761	0.0520302821748	0.0371644872677	5.15347556779	8.27529249828	0.623	0.0	0.0991052993806	0.0	5.15347556779	8.1761871989	0.63	0.623	2.35375086029	3.69167240193	0.638	3.81555402615	5.97109428768	9.78664831383	1.18926359257	1.09015829319	1.63523743978	1.56090846524	6.31796283551	12.6607019959	206.0	108.0	3
11085	14422	23082	2015	Rudy Gobert	C	22	UTA	82	2158.0	0.360333642261	0.627	0.005	0.639	14.3	27.2	20.7	8.2	1.6	7.0	16.9	14.0	0.0834105653383	0.0717330861909	0.155143651529	0.206	0.0116774791474	0.085078776645	0.0967562557924	0.0717330861909	4.30398517146	7.12326227989	0.604	0.0	0.0333642261353	0.0	4.30398517146	7.08989805375	0.607	0.604	2.8359592215	4.55421686747	0.623	4.42075996293	8.5078776645	12.9286376274	1.81835032437	1.06765523633	3.15291936979	1.85171455051	2.91936978684	11.4439295644	216.0	111.0	3
9786	13103	20775	2011	Chuck Hayes	C	27	HOU	74	2079.0	0.280519480519	0.554	0.004	0.307	11.9	20.7	16.3	14.3	1.9	1.6	14.1	13.0	0.0675324675325	0.0415584415584	0.109090909091	0.146	0.017316017316	0.0484848484848	0.0658008658009	0.0519480519481	4.22510822511	8.01731601732	0.527	0.0	0.034632034632	0.0	4.22510822511	7.98268398268	0.529	0.527	1.62770562771	2.45887445887	0.662	3.79220779221	6.58008658009	10.3722943723	3.49783549784	1.36796536797	0.848484848485	1.48917748918	3.4632034632	10.0779220779	198.0	108.0	3
11949	15293	24531	2017	Mason Plumlee	C	26	TOT	81	2148.0	0.303351955307	0.558	0.01	0.482	8.8	22.5	15.6	19.8	1.6	3.4	15.2	18.1	0.0603351955307	0.0418994413408	0.100558659218	0.134	0.0	0.0435754189944	0.0435754189944	0.0418994413408	5.59776536313	10.4413407821	0.536	0.0	0.100558659218	0.0	5.59776536313	10.3407821229	0.541	0.536	2.91620111732	5.02793296089	0.58	2.84916201117	7.30726256983	10.156424581	4.75977653631	1.15642458101	1.54189944134	2.2625698324	3.78770949721	14.1117318436	211.0	111.0	3
9789	13106	20778	2011	Brendan Haywood	C	31	DAL	72	1331.0	0.31645379414	0.532	0.004	0.794	11.8	20.9	16.5	2.1	0.6	4.2	14.5	12.4	0.021637866266	0.0567993989482	0.0784372652141	0.104	-0.0865514650639	0.0567993989482	-0.0270473328325	0.00811419984974	3.46205860255	6.03155522164	0.574	0.0	0.0270473328325	0.0	3.46205860255	6.00450788881	0.577	0.574	1.73102930128	4.78737791134	0.362	3.48910593539	6.68069120962	10.169797145	0.513899323817	0.432757325319	2.0015026296	1.37941397446	3.94891059354	8.65514650639	213.0	121.0	3
9793	13110	20784	2011	Nene Hilario	C	28	DEN	75	2291.0	0.320558707988	0.657	0.008	0.615	7.5	20.8	14.4	10.4	1.8	2.4	13.9	18.8	0.1005674378	0.0487123526844	0.1508511567	0.201	0.0361414229594	0.0361414229594	0.0722828459188	0.0597119161938	6.31689218682	10.2767350502	0.615	0.0157136621563	0.0785683107813	0.2	6.30117852466	10.1981667394	0.618	0.615	4.49410737669	6.31689218682	0.711	2.27848101266	6.69402007857	8.97250109123	2.34133566128	1.31994762113	1.14709733741	2.10563072894	3.73985159319	17.1436054125	211.0	113.0	3
11733	15076	24182	2017	Clint Capela	C	22	HOU	65	1551.0	0.496711798839	0.638	0.0	0.314	12.5	24.5	18.5	6.9	1.1	4.2	12.0	19.9	0.0905222437137	0.0487427466151	0.139264990329	0.185	0.0	0.0232108317215	0.0232108317215	0.0278529980658	8.40232108317	13.0676982592	0.643	0.0	0.0	0.0	8.40232108317	13.0676982592	0.643	0.643	2.18181818182	4.1083172147	0.531	4.13152804642	8.07736943907	12.2088974855	1.48549323017	0.78916827853	1.85686653772	2.01934235977	4.15473887814	18.9864603482	206.0	98.0	3
10428	13756	21923	2013	Serge Ibaka	PF	23	OKC	80	2486.0	0.280933226066	0.612	0.073	0.246	11.1	17.0	14.2	2.8	0.6	7.4	12.7	18.1	0.0767497988737	0.0593724859212	0.136122284795	0.181	0.00289621882542	0.0275140788415	0.0304102976669	0.0376508447305	6.45856798069	11.2662912309	0.573	0.289621882542	0.825422365245	0.351	6.16894609815	10.4408688656	0.591	0.586	2.07079646018	2.76588897828	0.749	3.21480289622	5.72003218021	8.93483507643	0.622687047466	0.405470635559	3.50442477876	1.81013676589	3.08447304907	15.2775543041	208.0	106.0	3
10426	13754	21919	2013	Dwight Howard	C	27	LAL	76	2722.0	0.256576047024	0.573	0.007	0.887	10.4	27.4	19.1	6.6	1.6	4.9	16.6	22.2	0.0370315944159	0.0634827332843	0.1005143277	0.134	-0.0198383541514	0.0370315944159	0.0171932402645	0.0304188096988	6.21601763409	10.75238795	0.578	0.0132255694342	0.0793534166054	0.167	6.20279206466	10.6730345334	0.581	0.579	4.69507714916	9.53563556209	0.492	3.31961792799	9.17854518736	12.4981631154	1.4283614989	1.11094783248	2.45995591477	2.9757531227	3.84864070536	17.1403379868	211.0	120.0	3
9768	13084	20745	2011	Marcin Gortat	C	26	TOT	80	2032.0	0.315354330709	0.594	0.007	0.32	8.5	27.4	18.0	5.5	0.9	3.3	10.5	17.1	0.0655511811024	0.0478346456693	0.113385826772	0.152	-0.0177165354331	0.0301181102362	0.0124015748031	0.0248031496063	5.98818897638	10.6830708661	0.561	0.0177165354331	0.0708661417323	0.25	5.97047244094	10.6122047244	0.563	0.561	2.48031496063	3.41929133858	0.725	2.62204724409	8.55708661417	11.1791338583	1.24015748031	0.637795275591	1.61220472441	1.43503937008	3.33070866142	14.4744094488	211.0	108.0	3
10778	14110	22532	2014	Ryan Hollins	PF	29	LAC	61	482.0	0.888796680498	0.73	0.0	0.778	7.4	13.1	10.4	2.4	0.9	4.9	23.1	11.5	0.0522821576763	0.0448132780083	0.0970954356846	0.126	-0.149377593361	0.126970954357	-0.0224066390041	0.0149377593361	3.95850622407	5.377593361	0.736	0.0	0.0	0.0	3.95850622407	5.377593361	0.736	0.736	2.61410788382	4.18257261411	0.625	2.3153526971	4.40663900415	6.72199170124	0.597510373444	0.672199170124	2.3153526971	2.16597510373	6.4979253112	10.531120332	213.0	108.0	3
11680	15023	24100	2017	Steven Adams	C	23	OKC	80	2389.0	0.248639598158	0.589	0.002	0.392	13.0	15.5	14.2	5.4	1.8	2.6	16.0	16.2	0.0497279196316	0.0467141063206	0.0964420259523	0.13	-0.0105483465885	0.0180828798661	0.00753453327752	0.0226035998326	5.63583089159	9.87023859355	0.571	0.0	0.015069066555	0.0	5.63583089159	9.855169527	0.572	0.571	2.36584344914	3.87275010465	0.611	4.24947676852	5.01799916283	9.26747593135	1.29593972373	1.32607785684	1.17538719129	2.20008371704	2.93846797823	13.6375052323	213.0	115.0	3
10618	13950	22256	2014	Steven Adams	C	20	OKC	81	1197.0	0.336842105263	0.541	0.0	0.735	14.1	17.1	15.6	4.9	1.7	3.9	22.5	11.7	0.0270676691729	0.0571428571429	0.0872180451128	0.114	-0.0631578947368	0.0721804511278	0.00902255639098	0.0210526315789	2.7969924812	5.56390977444	0.503	0.0	0.0	0.0	2.7969924812	5.56390977444	0.503	0.503	2.37593984962	4.09022556391	0.581	4.27067669173	5.71428571429	9.98496240602	1.29323308271	1.2030075188	1.71428571429	2.13533834586	6.10526315789	7.96992481203	213.0	115.0	3
11180	14518	23225	2015	Ian Mahinmi	C	28	IND	61	1146.0	0.339267015707	0.516	0.0	0.481	10.2	24.0	17.2	4.4	1.3	3.1	18.7	12.5	0.00314136125654	0.0628272251309	0.0659685863874	0.09	-0.119371727749	0.0816753926702	-0.0376963350785	0.00628272251309	3.67539267016	6.65968586387	0.552	0.0	0.0	0.0	3.67539267016	6.65968586387	0.552	0.552	0.973821989529	3.20418848168	0.304	3.29842931937	7.88481675393	11.1832460733	1.03664921466	0.942408376963	1.44502617801	1.85340314136	5.40314136126	8.32460732984	211.0	113.0	3
11682	15025	24103	2017	Cole Aldrich	C	28	MIN	62	531.0	0.861016949153	0.549	0.0	0.256	11.0	23.9	17.4	6.4	2.4	3.7	15.1	9.4	0.0406779661017	0.0474576271186	0.0881355932203	0.116	-0.135593220339	0.176271186441	0.0406779661017	0.0271186440678	3.05084745763	5.83050847458	0.523	0.0	0.0	0.0	3.05084745763	5.83050847458	0.523	0.523	1.01694915254	1.49152542373	0.682	3.45762711864	7.25423728814	10.7118644068	1.69491525424	1.69491525424	1.5593220339	1.15254237288	5.76271186441	7.1186440678	211.0	113.0	3
11176	14514	23219	2015	Robin Lopez	C	26	POR	59	1638.0	0.356043956044	0.574	0.002	0.291	12.7	13.1	12.9	5.1	0.5	3.7	12.9	15.5	0.0703296703297	0.0417582417582	0.112087912088	0.15	0.0021978021978	0.043956043956	0.0461538461538	0.0373626373626	5.14285714286	9.6043956044	0.535	0.0	0.021978021978	0.0	5.14285714286	9.58241758242	0.537	0.535	2.15384615385	2.79120879121	0.772	4.17582417582	4.48351648352	8.65934065934	1.20879120879	0.351648351648	1.84615384615	1.6043956044	2.68131868132	12.4395604396	213.0	115.0	3
11170	14508	23213	2015	Meyers Leonard	C	22	POR	55	847.0	0.629043683589	0.631	0.457	0.131	5.9	25.3	15.8	5.8	0.6	1.2	13.1	15.8	0.0680047225502	0.0510035419126	0.119008264463	0.158	0.00425029515939	0.0	0.00850059031877	0.0212514757969	5.31286894923	10.4132231405	0.51	1.99763872491	4.76033057851	0.42	3.31523022432	5.65289256198	0.586	0.606	1.27508854782	1.360094451	0.938	1.95513577332	8.67060212515	10.6257378985	1.360094451	0.425029515939	0.595041322314	1.65761511216	4.80283353011	13.8984651712	216.0	111.0	3
11168	14506	23211	2015	Alex Len	C	21	PHO	69	1518.0	0.320158102767	0.542	0.008	0.295	10.2	22.7	16.4	3.1	1.1	5.3	15.7	13.7	0.0284584980237	0.0498023715415	0.0806324110672	0.107	-0.0782608695652	0.0545454545455	-0.0237154150198	0.00948616600791	4.24505928854	8.37154150198	0.507	0.0237154150198	0.0711462450593	0.333	4.22134387352	8.30039525692	0.509	0.508	1.73122529644	2.46640316206	0.702	3.36758893281	7.39920948617	10.766798419	0.758893280632	0.806324110672	2.49011857708	1.75494071146	5.05138339921	10.2450592885	216.0	117.0	3
10341	13666	21782	2013	Nick Collison	C	32	OKC	81	1583.0	0.309286165509	0.624	0.014	0.264	9.6	14.2	12.1	11.3	1.7	1.4	17.3	11.5	0.0727732154138	0.0477574226153	0.118256475047	0.158	0.0227416298168	0.0318382817435	0.0545799115603	0.0409349336702	4.00252684776	6.73152242577	0.595	0.0	0.0909665192672	0.0	4.00252684776	6.64055590651	0.603	0.595	1.36449778901	1.77384712571	0.769	2.79722046747	4.77574226153	7.572962729	2.75173720783	1.15982312066	0.682248894504	1.56917245736	4.48010107391	9.36955148452	208.0	115.0	3
